Gene	Hugo_Symbol	Chromosome	SYMBOL_SOURCE	HGNC_ID	Entrez_Gene_Id
ENSG00000157657	ZNF618	9	HGNC	29416.0	114991
ENSG00000095319	NUP188	9	HGNC	17859.0	23511
ENSG00000095321	CRAT	9	HGNC	2342.0	1384
ENSG00000151025	GPR158	10	HGNC	23689.0	57512
ENSG00000225119	LINC00999	10	HGNC	38537.0	0
ENSG00000138346	DNA2	10	HGNC	2939.0	1763
ENSG00000108061	SHOC2	10	HGNC	15454.0	8036
ENSG00000110696	C11orf58	11	HGNC	16990.0	10944
ENSG00000133884	DPF2	11	HGNC	9964.0	5977
ENSG00000137672	TRPC6	11	HGNC	12338.0	7225
ENSG00000086827	ZW10	11	HGNC	13194.0	9183
ENSG00000082805	ERC1	12	HGNC	17072.0	23085
ENSG00000123384	LRP1	12	HGNC	6692.0	4035
ENSG00000139318	DUSP6	12	HGNC	3072.0	1848
ENSG00000102189	EEA1	12	HGNC	3185.0	8411
ENSG00000183273	CCDC60	12	HGNC	28610.0	160777
ENSG00000139496	NUPL1	13	HGNC	20261.0	9818
ENSG00000139737	SLAIN1	13	HGNC	26387.0	122060
ENSG00000100836	PABPN1	14	HGNC	8565.0	8106
ENSG00000070182	SPTB	14	HGNC	11274.0	6710
ENSG00000165417	GTF2A1	14	HGNC	4646.0	2957
ENSG00000187483	SERPINA13P	14	HGNC	30909.0	388007
ENSG00000211928	IGHD5-5	14	HGNC	5511.0	0
ENSG00000137764	MAP2K5	15	HGNC	6845.0	5607
ENSG00000261244	RP11-114H24.7	15	Clone_based_vega_gene		0
ENSG00000140988	RPS2	16	HGNC	10404.0	6187
ENSG00000140988	RPS2	16	HGNC	10404.0	6187
ENSG00000118900	UBN1	16	HGNC	12506.0	29855
ENSG00000006007	GDE1	16	HGNC	29644.0	51573
ENSG00000005189	AC004381.6	16	Clone_based_vega_gene		81691
ENSG00000155666	KDM8	16	HGNC	25840.0	79831
ENSG00000141510	TP53	17	HGNC	11998.0	7157
ENSG00000181291	TMEM132E	17	HGNC	26991.0	124842
ENSG00000267472	LOC440461	17	Clone_based_vega_gene		440461
ENSG00000087157	PGS1	17	HGNC	30029.0	9489
ENSG00000065717	TLE2	19	HGNC	11838.0	7089
ENSG00000181240	SLC25A41	19	HGNC	28533.0	284427
ENSG00000198816	ZNF358	19	HGNC	16838.0	140467
ENSG00000188283	ZNF383	19	HGNC	18609.0	163087
ENSG00000105429	MEGF8	19	HGNC	3233.0	1954
ENSG00000142512	SIGLEC10	19	HGNC	15620.0	89790
ENSG00000131849	ZNF132	19	HGNC	12916.0	7691
ENSG00000149531	FRG1B	20	HGNC	15792.0	100134091
ENSG00000204070	SYS1	20	HGNC	16162.0	90196
ENSG00000101443	WFDC2	20	HGNC	15939.0	10406
ENSG00000124097	HMGB1P1	20	HGNC	4993.0	0
ENSG00000159086	PAXBP1	21	HGNC	13579.0	94104
ENSG00000185658	BRWD1	21	HGNC	12760.0	54014
ENSG00000226287	TMEM191A	22	HGNC	25317.0	84222
ENSG00000226287	TMEM191A	22	HGNC	25317.0	84222
ENSG00000224124	POM121L10P	22	HGNC	35448.0	646074
ENSG00000100360	IFT27	22	HGNC	18626.0	11020
ENSG00000101825	MXRA5	X	HGNC	7539.0	25878
ENSG00000173681	CXorf23	X	HGNC	27413.0	256643
ENSG00000102225	CDK16	X	HGNC	8749.0	5127
ENSG00000189401	OTUD6A	X	HGNC	32312.0	139562
ENSG00000185247	MAGEA11	X	HGNC	6798.0	4110
ENSG00000213401	MAGEA12	X	HGNC	6799.0	4111
ENSG00000102178	UBL4A	X	HGNC	12505.0	8266
ENSG00000130826	DKC1	X	HGNC	2890.0	677835
	ENSR00000344333	1			0
ENSG00000116809	ZBTB17	1	HGNC	12936.0	7709
ENSG00000075151	EIF4G3	1	HGNC	3298.0	8672
ENSG00000075151	EIF4G3	1	HGNC	3298.0	8672
ENSG00000010803	SCMH1	1	HGNC	19003.0	22955
ENSG00000273395	FLJ00388	1	Uniprot_gn		0
ENSG00000242482	RN7SL392P	1	HGNC	46408.0	0
ENSG00000238261	RP11-435B5.5	1	Clone_based_vega_gene		101927345
ENSG00000178104	PDE4DIP	1	HGNC	15580.0	9659
ENSG00000163125	RPRD2	1	HGNC	29039.0	23248
	Unknown	1			0
ENSG00000160741	CRTC2	1	HGNC	27301.0	200186
	Unknown	1			0
ENSG00000198734	F5	1	HGNC	3542.0	2153
ENSG00000213028	RP11-108F13.2	1	Clone_based_vega_gene		0
ENSG00000173409	ARV1	1	HGNC	29561.0	64801
ENSG00000116977	LGALS8	1	HGNC	6569.0	3964
ENSG00000162843	WDR64	1	HGNC	26570.0	128025
ENSG00000152672	CLEC4F	2	HGNC	25357.0	165530
ENSG00000005436	GCFC2	2	HGNC	1317.0	6936
	ENSR00001623359	2			0
ENSG00000204634	TBC1D8	2	HGNC	17791.0	11138
ENSG00000236555	AC115115.4	2	Clone_based_vega_gene		0
ENSG00000173166	RAPH1	2	HGNC	14436.0	65059
ENSG00000213739	AC007679.1	2	Clone_based_vega_gene		0
ENSG00000144554	FANCD2	3	HGNC	3585.0	2177
ENSG00000114316	USP4	3	HGNC	12627.0	7375
ENSG00000067560	RHOA	3	HGNC	667.0	387
ENSG00000091986	CCDC80	3	HGNC	30649.0	151887
ENSG00000163611	SPICE1	3	HGNC	25083.0	152185
ENSG00000228252	COL6A4P2	3	HGNC	38501.0	0
ENSG00000114098	ARMC8	3	HGNC	24999.0	25852
ENSG00000163755	HPS3	3	HGNC	15597.0	84343
ENSG00000163697	APBB2	4	HGNC	582.0	323
ENSG00000164169	PRMT10	4	HGNC	25099.0	90826
ENSG00000109654	TRIM2	4	HGNC	15974.0	23321
	Unknown	4			0
ENSG00000137601	NEK1	4	HGNC	7744.0	4750
	Unknown	5			0
	Unknown	5			0
	Unknown	5			0
ENSG00000068796	KIF2A	5	HGNC	6318.0	3796
ENSG00000161055	SCGB3A1	5	HGNC	18384.0	92304
ENSG00000137285	TUBB2B	6	HGNC	30829.0	347733
ENSG00000185689	C6orf201	6	HGNC	21620.0	404220
ENSG00000153162	BMP6	6	HGNC	1073.0	654
ENSG00000079691	LRRC16A	6	HGNC	21581.0	55604
ENSG00000198502	HLA-DRB5	6	HGNC	4953.0	3127
ENSG00000096384	HSP90AB1	6	HGNC	5258.0	3326
ENSG00000079950	STX7	6	HGNC	11442.0	8417
ENSG00000074771	NOX3	6	HGNC	7890.0	50508
ENSG00000146453	PNLDC1	6	HGNC	21185.0	154197
ENSG00000185345	PARK2	6	HGNC	8607.0	5071
ENSG00000223561	AC003090.1	7	Clone_based_vega_gene		646588
ENSG00000106113	CRHR2	7	HGNC	2358.0	1395
ENSG00000011426	ANLN	7	HGNC	14082.0	54443
	Unknown	7			0
	Unknown	7			0
ENSG00000234545	FAM133B	7	HGNC	28629.0	257415
ENSG00000106144	CASP2	7	HGNC	1503.0	835
	Unknown	8			0
ENSG00000104695	PPP2CB	8	HGNC	9300.0	5516
ENSG00000189376	C8orf76	8	HGNC	25924.0	84933
ENSG00000215548	RP11-764K9.4	9	Clone_based_vega_gene		0
ENSG00000197724	PHF2	9	HGNC	8920.0	5253
ENSG00000204291	COL15A1	9	HGNC	2192.0	1306
ENSG00000107263	RAPGEF1	9	HGNC	4568.0	2889
ENSG00000134452	FBXO18	10	HGNC	13620.0	84893
ENSG00000237936	RP11-224P11.1	10	Clone_based_vega_gene		0
ENSG00000213657	RP11-346D6.4	10	Clone_based_vega_gene		0
ENSG00000172731	LRRC20	10	HGNC	23421.0	55222
ENSG00000166507	NDST2	10	HGNC	7681.0	8509
ENSG00000107518	ATRNL1	10	HGNC	29063.0	26033
ENSG00000188690	UROS	10	HGNC	12592.0	7390
	Unknown	10			0
ENSG00000171813	PWWP2B	10	HGNC	25150.0	170394
ENSG00000184999	SLC22A10	11	HGNC	18057.0	387775
ENSG00000172977	KAT5	11	HGNC	5275.0	10524
ENSG00000137501	SYTL2	11	HGNC	15585.0	54843
ENSG00000176302	FOXR1	11	HGNC	29980.0	283150
ENSG00000154127	UBASH3B	11	HGNC	29884.0	84959
	Unknown	12			0
ENSG00000135392	DNAJC14	12	HGNC	24581.0	85406
ENSG00000127314	RAP1B	12	HGNC	9857.0	5908
ENSG00000067798	NAV3	12	HGNC	15998.0	89795
ENSG00000139323	POC1B	12	HGNC	30836.0	282809
ENSG00000135093	USP30	12	HGNC	20065.0	84749
ENSG00000186298	PPP1CC	12	HGNC	9283.0	5501
ENSG00000081760	AACS	12	HGNC	21298.0	65985
	Unknown	12			0
ENSG00000102683	SGCG	13	HGNC	10809.0	6445
	Unknown	13			0
ENSG00000102755	FLT1	13	HGNC	3763.0	2321
ENSG00000133083	DCLK1	13	HGNC	2700.0	9201
ENSG00000133103	COG6	13	HGNC	18621.0	57511
ENSG00000182185	RAD51B	14	HGNC	9822.0	5890
	Unknown	14			0
ENSG00000211911	IGHD3-22	14	HGNC	5497.0	0
ENSG00000258654	RP11-509A17.3	15	Clone_based_vega_gene		0
ENSG00000183629	GOLGA8G	15	HGNC	25328.0	283768
ENSG00000169032	MAP2K1	15	HGNC	6840.0	5604
ENSG00000137807	KIF23	15	HGNC	6392.0	9493
ENSG00000228998	RP11-697E2.7	15	Clone_based_vega_gene		0
ENSG00000140450	ARRDC4	15	HGNC	28087.0	91947
	ENSR00001101548	16			0
ENSG00000260866	RP11-626K17.5	16	Clone_based_vega_gene		0
ENSG00000265616	AC136932.2	16	Clone_based_ensembl_gene		0
	Unknown	16			0
ENSG00000172530	BANP	16	HGNC	13450.0	54971
ENSG00000159842	ABR	17	HGNC	81.0	29
ENSG00000181222	POLR2A	17	HGNC	9187.0	5430
ENSG00000188554	NBR1	17	HGNC	6746.0	4077
ENSG00000120071	KANSL1	17	HGNC	24565.0	284058
ENSG00000121067	SPOP	17	HGNC	11254.0	8405
ENSG00000101680	LAMA1	18	HGNC	6481.0	284217
ENSG00000131196	NFATC1	18	HGNC	7775.0	4772
ENSG00000205517	RGL3	19	HGNC	30282.0	57139
ENSG00000161031	PGLYRP2	19	HGNC	30013.0	114770
	Unknown	19			0
ENSG00000268833	AC011513.4	19	Clone_based_vega_gene		0
ENSG00000161618	ALDH16A1	19	HGNC	28114.0	126133
ENSG00000126467	TSKS	19	HGNC	30719.0	60385
ENSG00000189430	NCR1	19	HGNC	6731.0	9437
ENSG00000157551	KCNJ15	21	HGNC	6261.0	3772
	Unknown	21			0
ENSG00000160207	HSF2BP	21	HGNC	5226.0	11077
ENSG00000160299	PCNT	21	HGNC	16068.0	5116
ENSG00000133454	MYO18B	22	HGNC	18150.0	84700
ENSG00000185339	TCN2	22	HGNC	11653.0	6948
ENSG00000100364	KIAA0930	22	HGNC	1314.0	23313
ENSG00000180815	MAP3K15	X	HGNC	31689.0	389840
ENSG00000198947	DMD	X	HGNC	2928.0	1756
ENSG00000101940	WDR13	X	HGNC	14352.0	64743
ENSG00000101938	CHRDL1	X	HGNC	29861.0	91851
ENSG00000231164	RPL7P56	X	HGNC	35588.0	0
ENSG00000237683	AL627309.1	1	Clone_based_ensembl_gene		728728
	Unknown	1			0
	Unknown	1			0
ENSG00000243073	PRAMEF4	1	HGNC	31971.0	400735
ENSG00000131914	LIN28A	1	HGNC	15986.0	79727
ENSG00000121904	CSMD2	1	HGNC	19290.0	114784
ENSG00000233798	RP11-417J8.2	1	Clone_based_vega_gene		0
ENSG00000143398	PIP5K1A	1	HGNC	8994.0	8394
ENSG00000117586	TNFSF4	1	HGNC	11934.0	7292
	ENSR00000256161	1			0
ENSG00000133056	PIK3C2B	1	HGNC	8972.0	5287
ENSG00000143740	SNAP47	1	HGNC	30669.0	116841
	Unknown	1			0
	Unknown	1			0
ENSG00000241294	IGKV2-24	2	HGNC	5781.0	0
	Unknown	2			0
	Unknown	2			0
ENSG00000143429	AC027612.6	2	Clone_based_vega_gene		654342
ENSG00000214329	SLC9B1P2	2	HGNC	37493.0	0
ENSG00000163046	ANKRD30BL	2	HGNC	35167.0	554226
ENSG00000202174	RNA5-8SP5	2	HGNC	41959.0	0
ENSG00000202174	RNA5-8SP5	2	HGNC	41959.0	0
ENSG00000230992	FAM201B	2	HGNC	27933.0	339742
	Unknown	2			0
ENSG00000228586	AC005042.5	2	Clone_based_vega_gene		0
	Unknown	2			0
ENSG00000116095	PLEKHA3	2	HGNC	14338.0	65977
	Unknown	2			0
ENSG00000144451	SPAG16	2	HGNC	23225.0	79582
ENSG00000144580	RQCD1	2	HGNC	10445.0	9125
ENSG00000153820	SPHKAP	2	HGNC	30619.0	80309
	ENSR00000132863	2			0
	ENSR00001213481	2			0
	Unknown	3			0
ENSG00000160145	KALRN	3	HGNC	4814.0	8997
ENSG00000018408	WWTR1	3	HGNC	24042.0	25937
ENSG00000177694	NAALADL2	3	HGNC	23219.0	254827
	Unknown	3			0
	Unknown	4			0
	Unknown	4			0
ENSG00000184985	SORCS2	4	HGNC	16698.0	57537
ENSG00000261121	RP11-496D24.2	4	Clone_based_vega_gene		0
ENSG00000064042	LIMCH1	4	HGNC	29191.0	22998
ENSG00000120519	SLC10A7	4	HGNC	23088.0	84068
	Unknown	4			0
ENSG00000245685	AF146191.4	4	Clone_based_vega_gene		728339
ENSG00000245685	AF146191.4	4	Clone_based_vega_gene		728339
	ENSR00001688922	5			0
ENSG00000113594	LIFR	5	HGNC	6597.0	3977
	Unknown	5			0
ENSG00000145675	PIK3R1	5	HGNC	8979.0	5295
ENSG00000083312	TNPO1	5	HGNC	6401.0	3842
ENSG00000129625	REEP5	5	HGNC	30077.0	7905
ENSG00000164270	HTR4	5	HGNC	5299.0	3360
ENSG00000173210	ABLIM3	5	HGNC	29132.0	22885
ENSG00000145850	TIMD4	5	HGNC	25132.0	91937
ENSG00000135083	CCNJL	5	HGNC	25876.0	79616
ENSG00000113734	BNIP1	5	HGNC	1082.0	662
ENSG00000248484	RP11-375B1.1	5	Clone_based_vega_gene		0
	Unknown	6			0
ENSG00000137411	VARS2	6	HGNC	21642.0	57176
	Unknown	6			0
ENSG00000146143	PRIM2	6	HGNC	9370.0	5558
ENSG00000146143	PRIM2	6	HGNC	9370.0	5558
ENSG00000146143	PRIM2	6	HGNC	9370.0	5558
	Unknown	6			0
ENSG00000079841	RIMS1	6	HGNC	17282.0	22999
ENSG00000231046	RP11-428F8.2	6	Clone_based_vega_gene		0
	Unknown	6			0
ENSG00000222806	RNA5SP225	6	HGNC	43125.0	0
ENSG00000164488	DACT2	6	HGNC	21231.0	168002
	Unknown	7			0
	Unknown	7			0
	Unknown	7			0
ENSG00000185274	WBSCR17	7	HGNC	16347.0	64409
ENSG00000127946	HIP1	7	HGNC	4913.0	3092
ENSG00000131558	EXOC4	7	HGNC	30389.0	60412
ENSG00000105894	PTN	7	HGNC	9630.0	5764
ENSG00000055609	KMT2C	7	HGNC	13726.0	58508
ENSG00000105983	LMBR1	7	HGNC	13243.0	64327
ENSG00000238460	AC068587.2	8	Clone_based_ensembl_gene		0
ENSG00000187735	TCEA1	8	HGNC	11612.0	6917
ENSG00000180694	TMEM64	8	HGNC	25441.0	169200
ENSG00000147606	SLC26A7	8	HGNC	14467.0	115111
	Unknown	8			0
	Unknown	8			0
ENSG00000253638	CTC-369M3.1	8	Clone_based_vega_gene		0
ENSG00000107077	KDM4C	9	HGNC	17071.0	23081
	Unknown	9			0
ENSG00000203513	AL353662.3	9	Clone_based_ensembl_gene		0
	Unknown	9			0
ENSG00000238113	RP11-262H14.1	9	Clone_based_vega_gene		100996870
ENSG00000238113	RP11-262H14.1	9	Clone_based_vega_gene		100996870
ENSG00000238113	RP11-262H14.1	9	Clone_based_vega_gene		100996870
ENSG00000203438	AL512625.1	9	Clone_based_ensembl_gene		0
	Unknown	9			0
ENSG00000225411	RP11-764K9.1	9	Clone_based_vega_gene		0
	Unknown	9			0
	ENSR00001452758	9			0
ENSG00000229789	RP11-391M20.1	9	Clone_based_vega_gene		0
	Unknown	9			0
	Unknown	9			0
ENSG00000172159	FRMD3	9	HGNC	24125.0	257019
ENSG00000148219	ASTN2	9	HGNC	17021.0	23245
ENSG00000136848	DAB2IP	9	HGNC	17294.0	153090
ENSG00000136848	DAB2IP	9	HGNC	17294.0	153090
ENSG00000167123	CERCAM	9	HGNC	23723.0	51148
ENSG00000126882	FAM78A	9	HGNC	25465.0	286336
ENSG00000173876	TUBB8	10	HGNC	20773.0	643224
ENSG00000155629	PIK3AP1	10	HGNC	30034.0	118788
ENSG00000149084	HSD17B12	11	HGNC	18646.0	51144
ENSG00000134569	LRP4	11	HGNC	6696.0	4038
ENSG00000174516	PELI3	11	HGNC	30010.0	246330
	Unknown	11			0
	Unknown	11			0
ENSG00000085733	CTTN	11	HGNC	3338.0	2017
ENSG00000162105	SHANK2	11	HGNC	14295.0	22941
ENSG00000228286	AP000593.5	11	Clone_based_vega_gene		0
ENSG00000054965	FAM168A	11	HGNC	28999.0	23201
ENSG00000077514	POLD3	11	HGNC	20932.0	10714
ENSG00000166435	XRRA1	11	HGNC	18868.0	143570
ENSG00000149262	INTS4	11	HGNC	25048.0	92105
ENSG00000254381	TUBB8P5	12	HGNC	42186.0	0
ENSG00000161813	LARP4	12	HGNC	24320.0	113251
ENSG00000121749	TBC1D15	12	HGNC	25694.0	64786
ENSG00000135119	RNFT2	12	HGNC	25905.0	84900
ENSG00000139719	VPS33A	12	HGNC	18179.0	65082
	Unknown	13			0
	ENSR00001558393	13			0
ENSG00000136098	NEK3	13	HGNC	7746.0	4752
ENSG00000258628	RP11-492D6.3	15	Clone_based_vega_gene		0
ENSG00000258590	NBEAP1	15	HGNC	1007.0	0
	Unknown	15			0
	Unknown	15			0
ENSG00000259176	RP11-69H14.6	15	Clone_based_vega_gene		101927079
ENSG00000260053	ABCB10P4	15	HGNC	31130.0	0
ENSG00000214896	RPSAP55	15	HGNC	36921.0	0
ENSG00000169330	KIAA1024	15	HGNC	29172.0	23251
ENSG00000140450	ARRDC4	15	HGNC	28087.0	91947
ENSG00000008710	PKD1	16	HGNC	9008.0	5310
ENSG00000157045	NTAN1	16	HGNC	29909.0	123803
	Unknown	16			0
ENSG00000261052	SULT1A3	16	HGNC	11455.0	6818
ENSG00000260869	AC002310.13	16	Clone_based_vega_gene		0
	Unknown	16			0
	Unknown	16			0
ENSG00000269622	RP11-80F22.2	16	Clone_based_vega_gene		0
	Unknown	16			0
ENSG00000159842	ABR	17	HGNC	81.0	29
ENSG00000159842	ABR	17	HGNC	81.0	29
	Unknown	17			0
	ENSR00001123968	17			0
	Unknown	17			0
ENSG00000264617	AC144838.3	17	Clone_based_vega_gene		0
	Unknown	17			0
ENSG00000108262	GIT1	17	HGNC	4272.0	28964
ENSG00000108587	GOSR1	17	HGNC	4430.0	9527
	Unknown	17			0
ENSG00000159314	ARHGAP27	17	HGNC	31813.0	201176
ENSG00000201524	RNU6-450P	17	HGNC	47413.0	0
ENSG00000263006	ROCK1P1	18	HGNC	37832.0	727758
	Unknown	18			0
	Unknown	18			0
	Unknown	18			0
ENSG00000089847	ANKRD24	19	HGNC	29424.0	170961
ENSG00000099783	HNRNPM	19	HGNC	5046.0	4670
ENSG00000160111	CPAMD8	19	HGNC	23228.0	27151
ENSG00000130475	FCHO1	19	HGNC	29002.0	23149
ENSG00000269025	CTC-457E21.5	19	Clone_based_vega_gene		0
ENSG00000167618	LAIR2	19	HGNC	6478.0	3904
ENSG00000125826	RBCK1	20	HGNC	15864.0	10616
ENSG00000101298	SNPH	20	HGNC	15931.0	9751
ENSG00000182621	PLCB1	20	HGNC	15917.0	23236
ENSG00000228593	CFTRP1	20	HGNC	16182.0	0
	Unknown	20			0
ENSG00000227195	MIR663A	20	HGNC	32919.0	724033
ENSG00000227195	MIR663A	20	HGNC	32919.0	724033
ENSG00000231934	RP4-610C12.1	20	Clone_based_vega_gene		101930560
ENSG00000149531	FRG1B	20	HGNC	15792.0	100134091
ENSG00000149531	FRG1B	20	HGNC	15792.0	100134091
ENSG00000149531	FRG1B	20	HGNC	15792.0	100134091
	ENSR00001643920	20			0
ENSG00000231133	HAR1B	20	HGNC	33118.0	768097
	Unknown	21			0
	Unknown	21			0
	Unknown	21			0
	Unknown	21			0
	Unknown	21			0
ENSG00000166157	TPTE	21	HGNC	12023.0	7179
ENSG00000271308	AP003900.6	21	Clone_based_vega_gene		0
ENSG00000160310	PRMT2	21	HGNC	5186.0	3275
ENSG00000233408	LA16c-23H5.4	22	Clone_based_vega_gene		0
	ENSR00000301163	22			0
	ENSR00000145131	22			0
ENSG00000219438	FAM19A5	22	HGNC	21592.0	25817
ENSG00000002586	CD99	X	HGNC	7082.0	4267
ENSG00000189186	DCAF8L2	X	HGNC	31811.0	347442
	Unknown	X			0
ENSG00000155984	TMEM185A	X	HGNC	17125.0	84548
	Unknown	Y			0
	Unknown	Y			0
	Unknown	Y			0
ENSG00000219481	NBPF1	1	HGNC	26088.0	55672
ENSG00000186301	MST1P2	1	HGNC	7383.0	101930052
ENSG00000186301	MST1P2	1	HGNC	7383.0	101930052
ENSG00000150337	FCGR1A	1	HGNC	3613.0	2210
ENSG00000143196	DPT	1	HGNC	3011.0	1805
ENSG00000134369	NAV1	1	HGNC	15989.0	89796
ENSG00000201898	SNORA72	1	RFAM		0
ENSG00000163803	PLB1	2	HGNC	30041.0	151056
ENSG00000115904	SOS1	2	HGNC	11187.0	6654
ENSG00000153107	ANAPC1	2	HGNC	19988.0	730268
ENSG00000144406	UNC80	2	HGNC	26582.0	285175
ENSG00000163914	RHO	3	HGNC	10012.0	6010
ENSG00000186432	KPNA4	3	HGNC	6397.0	3840
ENSG00000121879	PIK3CA	3	HGNC	8975.0	5290
ENSG00000145113	MUC4	3	HGNC	7514.0	4585
ENSG00000145113	MUC4	3	HGNC	7514.0	4585
ENSG00000214135	AC024560.3	3	Clone_based_vega_gene		220729
ENSG00000172548	NIPAL4	5	HGNC	28018.0	348938
ENSG00000156427	FGF18	5	HGNC	3674.0	8817
ENSG00000112294	ALDH5A1	6	HGNC	408.0	7915
ENSG00000124731	TREM1	6	HGNC	17760.0	54210
ENSG00000214765	SEPT7P2	7	HGNC	32339.0	641977
ENSG00000214765	SEPT7P2	7	HGNC	32339.0	641977
ENSG00000077809	GTF2I	7	HGNC	4659.0	2969
ENSG00000171843	MLLT3	9	HGNC	7136.0	4300
ENSG00000257198	FAM205B	9	HGNC	24504.0	389715
ENSG00000225411	RP11-764K9.1	9	Clone_based_vega_gene		0
ENSG00000225411	RP11-764K9.1	9	Clone_based_vega_gene		0
ENSG00000225411	RP11-764K9.1	9	Clone_based_vega_gene		0
ENSG00000168066	SF1	11	HGNC	12950.0	7536
ENSG00000110047	EHD1	11	HGNC	3242.0	10938
ENSG00000226210	ABC7-42389800N19.1	12	Clone_based_vega_gene		0
ENSG00000111647	UHRF1BP1L	12	HGNC	29102.0	23074
ENSG00000174437	ATP2A2	12	HGNC	812.0	488
ENSG00000258188	RP11-146E13.4	14	Clone_based_vega_gene		0
ENSG00000054690	PLEKHH1	14	HGNC	17733.0	57475
ENSG00000235812	ADAM21P1	14	HGNC	19822.0	145241
ENSG00000253755	IGHGP	14	HGNC	5529.0	0
ENSG00000174450	GOLGA6L2	15	HGNC	26695.0	283685
ENSG00000198838	RYR3	15	HGNC	10485.0	6263
ENSG00000007516	BAIAP3	16	HGNC	948.0	8938
ENSG00000038532	CLEC16A	16	HGNC	29013.0	23274
ENSG00000243716	NPIPB5	16	HGNC	37233.0	613037
ENSG00000141052	MYOCD	17	HGNC	16067.0	93649
ENSG00000185269	NOTUM	17	HGNC	27106.0	147111
ENSG00000183206	POTEC	18	HGNC	33894.0	388468
ENSG00000152223	EPG5	18	HGNC	29331.0	57724
ENSG00000104885	DOT1L	19	HGNC	24948.0	84444
ENSG00000149531	FRG1B	20	HGNC	15792.0	100134091
ENSG00000197122	SRC	20	HGNC	11283.0	6714
ENSG00000101152	DNAJC5	20	HGNC	16235.0	80331
ENSG00000166897	ELFN2	22	HGNC	29396.0	114794
ENSG00000101868	POLA1	X	HGNC	9173.0	5422
ENSG00000183035	CYLC1	X	HGNC	2582.0	1538
ENSG00000165259	HDX	X	HGNC	26411.0	139324
ENSG00000196976	LAGE3	X	HGNC	26058.0	8270
ENSG00000182866	LCK	1	HGNC	6524.0	3932
ENSG00000065978	YBX1	1	HGNC	8014.0	4904
ENSG00000121933	ADORA3	1	HGNC	268.0	140
ENSG00000225278	RP11-782C8.5	1	Clone_based_vega_gene		101930284
ENSG00000157181	C1orf27	1	HGNC	24299.0	54953
ENSG00000143748	NVL	1	HGNC	8070.0	4931
ENSG00000234929	AC018685.1	2	Clone_based_vega_gene		0
ENSG00000079785	DDX1	2	HGNC	2734.0	1653
	Unknown	2			0
ENSG00000144481	TRPM8	2	HGNC	17961.0	79054
ENSG00000171135	JAGN1	3	HGNC	26926.0	84522
ENSG00000157152	SYN2	3	HGNC	11495.0	0
ENSG00000153002	CPB1	3	HGNC	2299.0	1360
ENSG00000018408	WWTR1	3	HGNC	24042.0	25937
ENSG00000163536	SERPINI1	3	HGNC	8943.0	5274
ENSG00000058063	ATP11B	3	HGNC	13553.0	23200
ENSG00000113889	KNG1	3	HGNC	6383.0	3827
ENSG00000163945	UVSSA	4	HGNC	29304.0	57654
	Unknown	4			0
	ENSR00001675377	4			0
ENSG00000237961	RP11-1281K21.1	4	Clone_based_vega_gene		0
ENSG00000237961	RP11-1281K21.1	4	Clone_based_vega_gene		0
ENSG00000251056	ANKRD20A17P	4	HGNC	43608.0	0
ENSG00000033178	UBA6	4	HGNC	25581.0	55236
ENSG00000163297	ANTXR2	4	HGNC	21732.0	118429
ENSG00000188517	COL25A1	4	HGNC	18603.0	84570
	ENSR00001687070	4			0
ENSG00000248486	RP1-137K24.1	5	Clone_based_vega_gene		101929454
ENSG00000040731	CDH10	5	HGNC	1749.0	1008
ENSG00000164171	ITGA2	5	HGNC	6137.0	3673
ENSG00000172869	DMXL1	5	HGNC	2937.0	1657
ENSG00000120324	PCDHB10	5	HGNC	8681.0	56127
ENSG00000131504	DIAPH1	5	HGNC	2876.0	1729
ENSG00000174705	SH3PXD2B	5	HGNC	29242.0	285590
ENSG00000234753	RP11-328M4.2	6	Clone_based_vega_gene		101060264
ENSG00000154269	ENPP3	6	HGNC	3358.0	5169
ENSG00000146416	AIG1	6	HGNC	21607.0	51390
ENSG00000243981	RP11-368M16.3	7	Clone_based_vega_gene		101928654
ENSG00000003987	MTMR7	8	HGNC	7454.0	9108
ENSG00000035681	NSMAF	8	HGNC	8017.0	8439
ENSG00000184428	TOP1MT	8	HGNC	29787.0	116447
ENSG00000153707	PTPRD	9	HGNC	9668.0	5789
	Unknown	9			0
	Unknown	9			0
ENSG00000106804	C5	9	HGNC	1331.0	727
ENSG00000119392	GLE1	9	HGNC	4315.0	2733
ENSG00000048740	CELF2	10	HGNC	2550.0	10659
ENSG00000107854	TNKS2	10	HGNC	15677.0	80351
ENSG00000148843	PDCD11	10	HGNC	13408.0	22984
ENSG00000108018	SORCS1	10	HGNC	16697.0	114815
ENSG00000203837	PNLIPRP3	10	HGNC	23492.0	119548
ENSG00000157613	CREB3L1	11	HGNC	18856.0	90993
ENSG00000173715	C11orf80	11	HGNC	26197.0	79703
ENSG00000175581	MRPL48	11	HGNC	16653.0	51642
ENSG00000062282	DGAT2	11	HGNC	16940.0	84649
ENSG00000149269	PAK1	11	HGNC	8590.0	5058
ENSG00000137713	PPP2R1B	11	HGNC	9303.0	5519
ENSG00000254561	RP11-196E1.3	11	Clone_based_vega_gene		0
ENSG00000273079	GRIN2B	12	HGNC	4586.0	2904
ENSG00000188906	LRRK2	12	HGNC	18618.0	120892
ENSG00000015153	YAF2	12	HGNC	17363.0	10138
ENSG00000111229	ARPC3	12	HGNC	706.0	10094
